timestamp,energy_kwh,temperature_c,solar_kwh,wind_kwh
2026-05-12 01:00:00+00:00,45.230577004157595,19.481297039564044,0.42196953544577803,5.486151247803289
2026-05-12 02:00:00+00:00,50.89227392191058,18.83086658272074,0.0,5.81771626973428
2026-05-12 03:00:00+00:00,48.70670705130534,19.465606427378194,0.0,7.5899926680838155
2026-05-12 04:00:00+00:00,52.636344347592676,22.2056843767379,0.9773462577056231,7.2667287391147
2026-05-12 05:00:00+00:00,53.930890232219554,23.57594529209547,0.17623124859435696,8.396647008704644
2026-05-12 06:00:00+00:00,59.203322705473695,24.799285613870044,0.16949725523741302,7.898997801598412
2026-05-12 07:00:00+00:00,63.55250136771956,24.918124250344167,3.5251115329505702,8.280501526280606
2026-05-12 08:00:00+00:00,67.91248108205139,27.564510311743785,7.70157652991353,7.561475783248109
2026-05-12 09:00:00+00:00,76.24424184295353,28.8892361578007,11.310845624357503,6.9284696487783535
2026-05-12 10:00:00+00:00,73.23104883742056,30.27043386792428,11.817450091264176,8.094727357813122
2026-05-12 11:00:00+00:00,70.64538425351307,32.02332921322301,12.358167169871988,7.759265242425627
2026-05-12 12:00:00+00:00,68.91334648571946,31.86136775411452,15.368421385644448,6.91103837488523
2026-05-12 13:00:00+00:00,69.63096980940207,32.62816956183787,15.404685303384758,8.07262817424764
2026-05-12 14:00:00+00:00,72.02269250743647,31.70603632643356,11.308736118326097,2.914102337528305
2026-05-12 15:00:00+00:00,70.84561933564189,31.388332224616015,10.961236154392797,5.693351556203369
2026-05-12 16:00:00+00:00,76.15647989043676,30.861208751742122,8.311987586895771,5.57067244751458
2026-05-12 17:00:00+00:00,74.4024269135178,27.128155309751353,4.090591380399113,7.50857664324096
2026-05-12 18:00:00+00:00,77.92078376309433,27.061704437205982,0.8857546412433753,7.988362484730738
2026-05-12 19:00:00+00:00,79.10179701146177,25.34353381432774,0.43782776592665035,3.6495862693305168
2026-05-12 20:00:00+00:00,74.38630760055857,23.603929537962934,0.0,7.545035943034533
2026-05-12 21:00:00+00:00,72.08232212009248,22.60877242409976,0.0,3.8173824593622943
2026-05-12 22:00:00+00:00,63.927453618781094,23.50560640688121,0.0,3.7464544793033565
2026-05-12 23:00:00+00:00,62.5437027950034,19.73446947895415,0.0,4.901962635930528
2026-05-13 00:00:00+00:00,48.62842120792459,21.3512261879823,0.0,4.669650042748858
2026-05-13 01:00:00+00:00,48.561205323567165,17.980556274061033,0.9723811188252447,2.818215808396373
2026-05-13 02:00:00+00:00,48.91392855025697,19.817659732204067,0.1562699569912896,5.794690059155117
2026-05-13 03:00:00+00:00,51.810934221413845,21.02922740523948,0.23740816143154575,5.721200775428406
2026-05-13 04:00:00+00:00,55.06161164425531,22.505823239943748,0.0,6.131502411540632
2026-05-13 05:00:00+00:00,52.59345025706475,23.913310424217837,0.3611370735890012,3.935756818511919
2026-05-13 06:00:00+00:00,58.28496132627536,25.473701628318434,0.0,4.3751822998130265
2026-05-13 07:00:00+00:00,61.81334213175927,25.67080798333193,3.6187066304548905,4.277564581511417
2026-05-13 08:00:00+00:00,68.28311756387684,27.10196609004176,8.26393777345254,6.57478412905619
2026-05-13 09:00:00+00:00,73.12882636157508,30.147956864450077,11.913423278827707,0.1372366895467345
2026-05-13 10:00:00+00:00,71.3864444304919,30.145887971111012,13.735563480530919,2.6614988119882526
2026-05-13 11:00:00+00:00,65.94812357322915,29.81248170740322,15.170904950068604,3.9077571799085162
2026-05-13 12:00:00+00:00,67.48600312693243,30.597016212352113,11.189173398860078,2.281995794085236
2026-05-13 13:00:00+00:00,71.46123144837475,31.07222776138301,8.996383612330334,3.345223944776995
2026-05-13 14:00:00+00:00,71.94230827898792,32.581793424101605,15.126874706105799,3.438989388772486
2026-05-13 15:00:00+00:00,72.584929583401,31.570693352295404,7.231112937497644,2.607152113701056
2026-05-13 16:00:00+00:00,81.06394714508112,31.28874597001805,5.453959440553219,3.5346215779333368
2026-05-13 17:00:00+00:00,76.9934838383882,28.718619775047475,3.6340237169281844,4.244490372810672
2026-05-13 18:00:00+00:00,84.44526965201298,27.988191173182422,0.0,2.9595058617512624
2026-05-13 19:00:00+00:00,83.90017010483983,27.009349254860478,0.0,2.585689984818886
2026-05-13 20:00:00+00:00,74.16445333457769,24.348026322276116,0.0,2.922853867204646
2026-05-13 21:00:00+00:00,66.2777094012854,23.833705504441973,0.0,3.0843332263704095
2026-05-13 22:00:00+00:00,69.94405966890528,21.2619442802611,0.0,0.6033382553174
2026-05-13 23:00:00+00:00,60.851396442567896,20.680301019396296,0.0,3.636375478332068
2026-05-14 00:00:00+00:00,50.9658195851184,20.071599665899072,0.7735447430658048,2.3147213404806437
2026-05-14 01:00:00+00:00,53.74571208279934,18.90325363801087,0.0,4.673824768886134
2026-05-14 02:00:00+00:00,53.210563280196936,21.139992434439606,0.6350214669634626,3.702438048063515
2026-05-14 03:00:00+00:00,54.81626893892192,20.604561489175097,0.0,4.486168244293145
2026-05-14 04:00:00+00:00,51.31477055291065,22.14906140674145,0.12238814189932844,1.4116803394898256
2026-05-14 05:00:00+00:00,54.815300718700385,23.966212731605086,0.0,2.2921105325274014
2026-05-14 06:00:00+00:00,56.811781125159484,25.384741669220507,0.0,1.0635731410995646
2026-05-14 07:00:00+00:00,67.06063363065131,27.21267569314044,3.4787381579950982,1.8127323074989434
2026-05-14 08:00:00+00:00,68.91317321638451,27.86123258751218,6.815500988435204,4.555962617851965
2026-05-14 09:00:00+00:00,71.99458674059761,28.93072162622432,11.84776226770677,4.894538639281292
2026-05-14 10:00:00+00:00,74.8111773556294,30.59772757605618,5.101331156319923,1.219699037964453
2026-05-14 11:00:00+00:00,67.85722349669487,29.634058505195338,16.714513267759834,2.2064865427414304
2026-05-14 12:00:00+00:00,66.9223675149985,30.533574664446952,9.775433966089466,2.768289241330521
2026-05-14 13:00:00+00:00,69.11282190480931,30.899050116129505,15.218610831627117,3.7275235626843557
2026-05-14 14:00:00+00:00,72.66770149094864,31.096770206190637,13.006875095423874,0.48238869275506646
2026-05-14 15:00:00+00:00,73.40034434857675,32.185300655220296,12.596121561884585,0.7459998790464635
2026-05-14 16:00:00+00:00,75.75845840272198,29.67687775188727,8.591589570600023,3.7252622482069535
2026-05-14 17:00:00+00:00,80.51617968568888,29.07829382139069,2.2184567434861324,0.3660901151891407
2026-05-14 18:00:00+00:00,84.63880197535569,29.655237394733845,0.38267126806814405,2.529408381925648
2026-05-14 19:00:00+00:00,75.61966385285365,26.12677515764023,0.0,3.447091144357492
2026-05-14 20:00:00+00:00,74.20035380001858,25.897320725250204,0.0,3.8722112427010282
2026-05-14 21:00:00+00:00,67.84977064306423,22.455680291201592,0.0,3.1666760501883666
2026-05-14 22:00:00+00:00,59.94955249730758,22.09754092402203,0.3637668468128996,2.932305674723052
2026-05-14 23:00:00+00:00,62.99578313851822,20.261092131495253,0.0853259708750257,4.710311869613584
2026-05-15 00:00:00+00:00,52.490551229761174,20.405319072419353,0.0,4.014783436602417
2026-05-15 01:00:00+00:00,51.72613841138907,21.626403753698767,0.0,2.8010491742245147
2026-05-15 02:00:00+00:00,46.94910875999349,18.75989157114741,0.0,3.8546061783220744
2026-05-15 03:00:00+00:00,47.923667217132824,21.963460038126378,0.0,4.436436631718669
2026-05-15 04:00:00+00:00,52.38920868360779,22.69089441292348,0.0,6.406753038604931
2026-05-15 05:00:00+00:00,58.16902890119173,22.94509519827393,0.26441374669230644,5.20603252084145
2026-05-15 06:00:00+00:00,54.69230666853458,23.379587948253064,0.18898131301703677,5.91197010933586
2026-05-15 07:00:00+00:00,66.24650919710267,26.763896545147492,4.694180950411019,3.4653122575556328
2026-05-15 08:00:00+00:00,68.24303181813075,27.604305911364335,2.48061326132259,3.696742032017451
2026-05-15 09:00:00+00:00,74.5523061839158,29.975307645938496,6.788188447685503,4.213062290262743
2026-05-15 10:00:00+00:00,76.33816276123073,30.9741435904556,15.997492314757137,4.454842471618062
2026-05-15 11:00:00+00:00,76.95444082024929,33.832621693695955,11.152322159999517,3.358802439887116
2026-05-15 12:00:00+00:00,70.87531169990899,32.23158652564984,7.1301396552215115,6.657167973445067
2026-05-15 13:00:00+00:00,71.08227199838004,31.503853816422637,17.553236139240784,6.236692292862308
2026-05-15 14:00:00+00:00,72.80356464587125,32.751397111561786,11.117346590011977,4.687190097912366
2026-05-15 15:00:00+00:00,76.67123730079972,32.20938785775154,12.440646172052851,6.128357527808231
2026-05-15 16:00:00+00:00,79.08143870508594,32.631300002731734,6.958541407796161,5.656214651293879
2026-05-15 17:00:00+00:00,85.21850338166715,30.76802868081535,4.069008555150232,6.465164893102993
2026-05-15 18:00:00+00:00,83.39909816550175,28.75518120795098,0.0,3.6873719262896625
2026-05-15 19:00:00+00:00,84.556621972694,28.53797651784021,0.21212406872759437,5.475911885148475
2026-05-15 20:00:00+00:00,73.41027599439715,23.810438787401505,0.00966371183369481,5.707155549931548
2026-05-15 21:00:00+00:00,68.04175356236328,23.02988625329864,0.7001829584406652,6.767919554223071
2026-05-15 22:00:00+00:00,64.54159976779016,21.45063875189381,0.0033672670508110604,5.118966457772016
2026-05-15 23:00:00+00:00,59.10859287457308,21.148691387579746,0.0,2.6000969862846453
2026-05-16 00:00:00+00:00,46.73908203653037,19.372344206951105,0.0,4.683826272276969
2026-05-16 01:00:00+00:00,44.07279805425019,21.589272051462487,0.0,6.207660375048168
2026-05-16 02:00:00+00:00,41.229212380497266,20.77189795451731,0.20306862735272,6.473942776014308
2026-05-16 03:00:00+00:00,40.83693251311725,19.87988973079506,0.29492512315763614,8.829334705664465
2026-05-16 04:00:00+00:00,41.296174007457665,21.386423480454237,1.234598018346409,7.371479935531743
2026-05-16 05:00:00+00:00,48.578807491407254,24.23058432607381,0.0,6.749061006974353
2026-05-16 06:00:00+00:00,51.29718428695118,26.31367274682218,0.0,6.664373327711322
2026-05-16 07:00:00+00:00,62.93546652700827,29.263237923024548,2.9204473491745806,8.325694122662455
2026-05-16 08:00:00+00:00,70.30376662912134,31.922893608320717,6.6301439920604865,6.0189206164595195
2026-05-16 09:00:00+00:00,67.49417664917291,30.376676561503015,8.99551279777887,6.708858585488927
2026-05-16 10:00:00+00:00,66.62983775564965,29.940477925265405,9.634980170341871,5.435252985020789
2026-05-16 11:00:00+00:00,63.02988280687996,29.528734037027693,5.458693188834841,8.996268474987149
2026-05-16 12:00:00+00:00,59.9854494863458,33.01345602295941,12.323083953259657,7.603375450096102
2026-05-16 13:00:00+00:00,61.52846247570647,31.926583718217916,15.210628489443266,6.1017917214438135
2026-05-16 14:00:00+00:00,65.37582940002085,32.20456014701524,11.044303416727079,6.96479980339032
2026-05-16 15:00:00+00:00,69.01933089292238,31.374245775760933,12.721907101408384,7.865435790103164
2026-05-16 16:00:00+00:00,73.93938111432946,30.991331093156006,6.884200496221123,6.821907871498118
2026-05-16 17:00:00+00:00,72.66971675108265,31.20169966882181,5.872076691211063,6.439689299412561
2026-05-16 18:00:00+00:00,74.64713661188573,28.668633457966784,0.0,6.281001816081998
2026-05-16 19:00:00+00:00,69.39714082998782,26.74148984813171,0.14896658848420732,7.674546658937561
2026-05-16 20:00:00+00:00,69.66828688127475,24.140596506750114,0.0,6.695708985565103
2026-05-16 21:00:00+00:00,64.36462782287227,21.930971918906764,0.8928103743106529,6.552687341142358
2026-05-16 22:00:00+00:00,58.22271012569852,22.118529662788074,0.4434131643996018,5.302427892231735
2026-05-16 23:00:00+00:00,53.07485812952473,21.688048645881853,0.0,7.26062152875241
2026-05-17 00:00:00+00:00,47.44433575157185,23.278552952801313,0.2562974967156142,6.871324003527279
2026-05-17 01:00:00+00:00,47.126498133542476,21.112624627235075,0.1288478606382777,6.642016647750587
2026-05-17 02:00:00+00:00,47.0371219183497,22.34358186473492,0.0,7.33215588677805
2026-05-17 03:00:00+00:00,45.58299868671412,21.167947225941713,0.37908210861408664,8.057003174643977
2026-05-17 04:00:00+00:00,44.46816775546245,21.301936608308196,0.19465269555220507,7.942406013931064
2026-05-17 05:00:00+00:00,48.351963736220966,22.811475391345567,0.10784935694297614,7.679075789585432
2026-05-17 06:00:00+00:00,52.109710697388216,24.549385655016433,0.0,6.508136859389924
2026-05-17 07:00:00+00:00,62.2363371858482,29.529540360112474,4.805533059270025,5.986039717307146
2026-05-17 08:00:00+00:00,60.4427508506609,27.545281982269696,7.1536744274516,5.248239217353924
2026-05-17 09:00:00+00:00,72.23201333968267,30.986723181966756,4.496920456802461,5.804499505776953
2026-05-17 10:00:00+00:00,68.98004955280389,30.142017796162474,13.288316676727106,6.5831450518016
2026-05-17 11:00:00+00:00,68.50306938331039,33.299132341438366,7.462415798191329,5.371286763676011
2026-05-17 12:00:00+00:00,64.98923799947865,33.24463982841462,17.474790028325728,6.518984855074064
2026-05-17 13:00:00+00:00,65.01717299880863,32.80107831354684,14.305802083114685,4.941488205966832
2026-05-17 14:00:00+00:00,66.14749876535888,32.73743232310625,14.803883931331148,3.8728172324232286
2026-05-17 15:00:00+00:00,65.0846662887596,31.402796584374855,8.740792796242555,7.247168569210716
2026-05-17 16:00:00+00:00,76.56234698435183,31.771761996364038,4.053196624641991,5.334598665914823
2026-05-17 17:00:00+00:00,73.65919212821956,29.44914792411071,3.484849532658699,4.722973500253315
2026-05-17 18:00:00+00:00,73.56714102094371,27.078456950938165,0.0,4.257023491183248
2026-05-17 19:00:00+00:00,74.26652550773588,25.463733980325607,0.16173252547530514,6.272087752247446
2026-05-17 20:00:00+00:00,68.29610137784725,25.65228767381513,0.0,7.494272695280699
2026-05-17 21:00:00+00:00,66.02264902974994,25.89369116173071,0.0,4.893102314390472
2026-05-17 22:00:00+00:00,54.794727103837545,22.948663899119957,0.0,5.042367098560897
2026-05-17 23:00:00+00:00,52.351070420620374,21.661176976274295,0.12021067706404526,6.730247195033541
2026-05-18 00:00:00+00:00,48.520705038425575,21.547360255916985,0.0,2.580515117632841
2026-05-18 01:00:00+00:00,53.04111594302386,22.56720209004819,0.0,7.753616100077735
2026-05-18 02:00:00+00:00,52.237755954973,21.46762789003056,0.5428047014870293,8.306601319522441
2026-05-18 03:00:00+00:00,51.603052366060574,21.310430290605666,0.0,0.9811648396230459
2026-05-18 04:00:00+00:00,52.42113654869884,24.084220414903697,0.39847184501410765,4.5193396564280315
2026-05-18 05:00:00+00:00,56.71694745215227,24.513289380192127,0.0,3.536068435583539
2026-05-18 06:00:00+00:00,60.34479064554386,27.28808936294378,0.800785688947713,4.059917621507828
2026-05-18 07:00:00+00:00,65.83030845581843,27.217140394175434,3.8606988139651044,3.734423514912824
2026-05-18 08:00:00+00:00,69.13201878041261,27.07982102939426,5.395309080899238,5.348053248871441
2026-05-18 09:00:00+00:00,66.30045951537775,28.35333706142485,12.269380785252704,3.947581515478052
2026-05-18 10:00:00+00:00,80.05583048469146,33.21758887326304,14.564677430358094,2.725950800693057
2026-05-18 11:00:00+00:00,74.08013713644435,34.25694068383008,15.4694708517782,3.6589407741868247
2026-05-18 12:00:00+00:00,71.39323233016806,32.57092429852965,15.969317001001263,4.5224920547143155
2026-05-18 13:00:00+00:00,68.413725908823,32.52921900537336,14.081142783222363,2.0496625860851654
2026-05-18 14:00:00+00:00,79.47236912002546,34.53643181977823,12.338979812729692,1.3107679751323884
2026-05-18 15:00:00+00:00,69.929423849062,30.852789907537087,7.258137439465936,6.317752587179959
2026-05-18 16:00:00+00:00,72.78917166368274,30.151857987119914,3.9552778912502333,2.544967729797787
2026-05-18 17:00:00+00:00,82.63244400836577,30.752528291109996,4.164232227126128,3.1727872022624024
2026-05-18 18:00:00+00:00,80.5677694181648,28.057419849907454,0.0,2.733365316638863
2026-05-18 19:00:00+00:00,77.30972198986868,26.96923044112619,0.0,3.987485398090115
2026-05-18 20:00:00+00:00,76.73190131655026,25.22352545422992,0.0,5.6368306428475305
2026-05-18 21:00:00+00:00,65.8768448921821,24.374704964583135,0.0,3.906651490095233
2026-05-18 22:00:00+00:00,63.399611673447204,24.412847361585087,0.1591796132873668,0.9140744402296046
2026-05-18 23:00:00+00:00,58.940624786496784,21.87580383247079,0.0,1.052427195374337
2026-05-19 00:00:00+00:00,53.56992683606447,21.93702100343948,0.03746353928311319,2.3875723762484737
2026-05-19 01:00:00+00:00,54.570062299582645,18.496088680230386,0.5196268048170303,2.532149184804089
2026-05-19 02:00:00+00:00,54.464978488385235,21.098574974189315,0.0,0.46423140479880853
2026-05-19 03:00:00+00:00,51.634283484367906,20.740711382512394,0.0,3.995152566629844
2026-05-19 04:00:00+00:00,47.44533890587861,21.239523481167716,0.09435548170560885,1.3062368696566269
2026-05-19 05:00:00+00:00,54.765690778506475,22.88680861223749,0.0,4.9026740171658565
2026-05-19 06:00:00+00:00,61.37944114041597,24.982432881300117,0.7157385569637085,5.351900659627946
2026-05-19 07:00:00+00:00,69.95082783070394,28.03093470340535,3.1651271985008416,2.4524450543149516
2026-05-19 08:00:00+00:00,68.13436059771024,26.888503915744895,6.778799774956286,3.417576720125396
2026-05-19 09:00:00+00:00,71.35260520191902,29.95928118298994,10.561935835456806,1.0873257192719163
2026-05-19 10:00:00+00:00,71.98934505915147,30.579276836855374,14.839009628314823,3.7002325077614575
2026-05-19 11:00:00+00:00,77.59928337117825,31.71555422139835,12.447674895707669,2.150605885577509
2026-05-19 12:00:00+00:00,73.19633290852745,33.90629824959639,6.319999655491757,1.3528337319403554
2026-05-19 13:00:00+00:00,70.34062535341177,33.54785155699502,14.683030884179475,2.5026066805964833
2026-05-19 14:00:00+00:00,78.19825662193561,34.2970799970781,10.347952928455726,2.2940758499386464
2026-05-19 15:00:00+00:00,73.528624117799,31.901782758805382,9.472156745124297,2.5349768289810215
2026-05-19 16:00:00+00:00,73.36713062358562,30.292792535298798,7.224817043772886,4.369337510728492
2026-05-19 17:00:00+00:00,83.55283948439333,29.61075466131522,3.9332158031477595,1.9953134819842082
2026-05-19 18:00:00+00:00,83.55935168680307,28.717254798637388,0.1361667005641662,5.583956950203492
2026-05-19 19:00:00+00:00,80.20932031705853,27.079048883138856,0.0,1.3650791264196203
2026-05-19 20:00:00+00:00,70.62745863835681,24.006655178668883,0.0,5.551881267244695
2026-05-19 21:00:00+00:00,74.119378238753,23.962955447087026,0.2823550016065804,1.9419665132803619
2026-05-19 22:00:00+00:00,64.62428777194428,22.878992374069973,0.010599321756182901,3.4429465558383314
2026-05-19 23:00:00+00:00,64.46874210439195,24.665826129238955,0.0,2.841638107141282
2026-05-20 00:00:00+00:00,53.606183864123636,23.29077872457384,0.6214151919341202,3.13427499953736
2026-05-20 01:00:00+00:00,50.4715523245148,19.803198894614617,0.06832825312691618,4.828772575854327
2026-05-20 02:00:00+00:00,50.47540147254398,20.679507550159666,0.0,5.901551639087275
2026-05-20 03:00:00+00:00,54.93810603343379,19.86033274916226,0.4974777987833321,5.5667345869378995
2026-05-20 04:00:00+00:00,55.849684349647895,21.853681464824255,0.0,3.4344220352944106
2026-05-20 05:00:00+00:00,50.17239016381882,24.176314096906744,0.0,4.363136696599612
2026-05-20 06:00:00+00:00,63.0321860563953,26.683978797654806,0.1791763255070181,3.1166814878646347
2026-05-20 07:00:00+00:00,62.573106705602065,25.907112443084408,3.7801347942882777,2.931992174770542
2026-05-20 08:00:00+00:00,66.34548864429388,27.541960208890213,5.952853946043959,2.8257768327543173
2026-05-20 09:00:00+00:00,69.04168482817758,27.189148350031466,9.095207631316931,3.9299916504231485
2026-05-20 10:00:00+00:00,71.05646569445548,30.805075807789326,11.875870795929593,5.005292060332412
2026-05-20 11:00:00+00:00,70.32429867168295,30.670494542753946,11.941234134697012,2.0934961571590534
2026-05-20 12:00:00+00:00,68.64860340551138,31.900939036774922,15.318906783732414,4.819965712652453
2026-05-20 13:00:00+00:00,68.05584943376216,31.679817873767767,12.487654186851387,7.1224351743693335
2026-05-20 14:00:00+00:00,71.07830549698706,32.4056982135144,14.542299368240085,6.685814600438247
2026-05-20 15:00:00+00:00,67.66510337111156,29.8012129544829,10.731193266107402,4.410704912051505
2026-05-20 16:00:00+00:00,77.55654526473415,29.18746672135828,5.776223511510311,3.3885337500926043
2026-05-20 17:00:00+00:00,86.36842416170805,32.25119272674681,3.1582691391236035,6.101168148849825
2026-05-20 18:00:00+00:00,82.72273479182608,26.69479006471206,0.05905173250323112,2.325002348935044
2026-05-20 19:00:00+00:00,76.79188814205423,25.36119844174528,0.0,7.234053149860628
2026-05-20 20:00:00+00:00,78.55472150144297,27.319153607504788,0.08944585585259031,5.489387047963123
2026-05-20 21:00:00+00:00,79.24360581710161,27.14415574819857,0.32107647614963136,8.458641063575119
2026-05-20 22:00:00+00:00,63.35707820292717,20.999731735534336,0.22296417416922684,3.5810274196199523
2026-05-20 23:00:00+00:00,59.30722433145311,21.000252917725714,0.0,7.3854047152909645
2026-05-21 00:00:00+00:00,52.9544970708749,21.24254274010684,0.821080845965203,6.057493505493183
2026-05-21 01:00:00+00:00,48.79874374705154,22.692471162036604,0.15568656456083055,5.829656810982527
2026-05-21 02:00:00+00:00,53.24411584545612,19.62793026938614,0.21883665009655315,4.46672400901264
2026-05-21 03:00:00+00:00,52.8959665515419,21.106785182257422,0.5222459470252844,7.306134403385892
2026-05-21 04:00:00+00:00,55.06660412983419,23.27687108473728,0.1812964998482994,7.5022272572980055
2026-05-21 05:00:00+00:00,55.7208797498638,24.097740796573387,0.0,9.13409753880251
2026-05-21 06:00:00+00:00,60.068400717446295,24.56091475761358,0.0,8.120991483210165
2026-05-21 07:00:00+00:00,63.30498466882046,26.393704365494695,3.9120177425678873,5.948383927086855
2026-05-21 08:00:00+00:00,64.7384810682908,26.446288467346587,3.6305710918891556,5.43966763241541
2026-05-21 09:00:00+00:00,77.78676885753153,29.24628039346836,5.4871879738041525,4.989367881394425
2026-05-21 10:00:00+00:00,69.64159720487334,30.4437876303086,11.77186974315323,9.022728437109667
2026-05-21 11:00:00+00:00,69.53982163738426,31.984175450703685,17.461028961163368,5.920356008824707
2026-05-21 12:00:00+00:00,71.12469312542507,31.627073736729596,13.272267549470858,9.126198754853673
2026-05-21 13:00:00+00:00,75.19499532180998,33.052135878008954,13.72988199836777,7.8274251930562295
2026-05-21 14:00:00+00:00,73.55409466352455,33.485368612738455,15.574128695172394,7.586900852067495
2026-05-21 15:00:00+00:00,75.59627312326539,31.84537501914713,12.980864593625537,6.7223090840299555
2026-05-21 16:00:00+00:00,72.99328546061534,31.115497119222905,6.836306409815329,8.097856427512454
2026-05-21 17:00:00+00:00,78.67207873916811,29.502466017770743,2.7663819062519943,7.166289101838678
2026-05-21 18:00:00+00:00,76.88368629580572,27.979516440633184,0.0,6.680086368403728
2026-05-21 19:00:00+00:00,79.08366440928101,25.548343922121678,0.42425805269425193,8.17440670130748
2026-05-21 20:00:00+00:00,71.93372464180268,25.228697371992546,0.772948239889324,6.99542402355048
2026-05-21 21:00:00+00:00,66.50283476383707,23.272572822821807,0.12003575632104017,6.070279479575844
2026-05-21 22:00:00+00:00,66.73700794965865,24.64587043498494,0.0,8.012671834954215
2026-05-21 23:00:00+00:00,61.99318449401202,23.055870180388656,0.37855918433722235,7.062344803734382
2026-05-22 00:00:00+00:00,50.95011285487512,21.01864132056471,0.4343513376158415,7.809510834296878
2026-05-22 01:00:00+00:00,52.75396251811155,19.422592561084,0.0,6.456920534153478
2026-05-22 02:00:00+00:00,52.80051379673406,19.194791372316963,0.1651536560887731,5.361107111740507
2026-05-22 03:00:00+00:00,50.95579919997799,22.54533717898102,0.5902636312059847,9.438903554333708
2026-05-22 04:00:00+00:00,49.59836898270037,22.37155447971765,0.9452294966372259,9.125470328283415
2026-05-22 05:00:00+00:00,54.82255031528655,23.86174730344301,0.37130247961764595,8.14255483409251
2026-05-22 06:00:00+00:00,57.576964940354095,22.62573898557137,0.022069448332796563,6.302140289955951
2026-05-22 07:00:00+00:00,67.63921284253864,27.371566959969492,2.7920078497873706,6.3593922251993815
2026-05-22 08:00:00+00:00,69.98443868559775,28.3432479497476,8.497000142225746,8.644979539460387
2026-05-22 09:00:00+00:00,66.66035711117235,27.89880612935394,11.747079101179247,6.139556563455886
2026-05-22 10:00:00+00:00,72.98432856395506,29.894333776196785,15.683277517631089,5.670056467724188
2026-05-22 11:00:00+00:00,72.89439490001384,31.716243114238555,11.855604915473053,9.093215879880525
